CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
p000171,"Soft, Contact",Preposition,gan,mam,mother,noun-fem,Mae'r plentyn gan , annwyl.,fam,SM,The child is with a dear mother.,After the preposition gan the next word normally takes a soft mutation so mam changes to fam.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly mam yn dod yn fam.
p000172,"Soft, Contact",Preposition,gan,pont,bridge,noun-fem,Mae'r bws yn aros gan ,.,bont,SM,The bus is waiting by a bridge.,After the preposition gan the next word normally takes a soft mutation so pont changes to bont.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly pont yn dod yn bont.
p000173,"Soft, Contact",Preposition,gan,drws,door,noun-masc,Mae'r ci yn eistedd gan ,.,ddrws,SM,The dog is sitting by a door.,After the preposition gan the next word normally takes a soft mutation so drws changes to ddrws.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly drws yn dod yn ddrws.
p000174,"Soft, Contact",Preposition,gan,ffurflen,form,noun-fem,Mae'r enw ar gael gan ,.,furflen,SM,The name is available on a form.,After the preposition gan the next word normally takes a soft mutation so initial ff changes to f and ffurflen becomes furflen.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae ffurflen yn dod yn furflen.
p000175,"Soft, Contact",Preposition,gan,plentyn,child,noun-masc,Mae'r ci gan , ifanc.,blentyn,SM,The dog is with a young child.,After the preposition gan the next word normally takes a soft mutation so plentyn changes to blentyn.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly plentyn yn dod yn blentyn.
p000176,None,Preposition,gan,awyren,airplane,noun-fem,Mae'r bag gan ,.,awyren,NONE,The bag is by an airplane.,The preposition gan would normally cause a soft mutation but awyren starts with a vowel so it does not change.,Byddai gan fel arfer yn achosi treiglad meddal ond mae awyren yn dechrau gyda llafariad felly nid yw'n newid.
p000177,None,Preposition,gan,ysgol,school,noun-fem,Mae'r car gan ,.,ysgol,NONE,The car is by a school.,The preposition gan would normally cause a soft mutation but ysgol starts with a vowel so it does not change.,Byddai gan fel arfer yn achosi treiglad meddal ond mae ysgol yn dechrau gyda llafariad felly nid yw'n newid.
p000178,None,Preposition,gan,siop,shop,noun-fem,Mae'r banc gan ,.,siop,NONE,The bank is by a shop.,The preposition gan would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai gan fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000179,None,Preposition,gan,car,car,noun-masc,Mae'r bag gan y , coch.,car,NONE,The bag is by the red car.,Normally gan causes a soft mutation but the definite article y comes between gan and the noun so the noun stays unmutated.,Fel arfer mae gan yn achosi treiglad meddal ond mae'r fannod y rhwng gan a'r enw felly mae'r enw yn aros heb dreiglad.
p000180,"Soft, Contact",Preposition,gan,plant,children,noun-pl,Mae'r athrawes yn siarad gan , hapus.,blant,SM,The teacher is speaking with happy children.,After the preposition gan the next word normally takes a soft mutation so plant changes to blant.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly plant yn dod yn blant.
p000181,None,Preposition,gan,athro,teacher,noun-masc,Mae'r nodyn gan , heddiw.,athro,NONE,The note is from a teacher today.,The preposition gan normally causes a soft mutation but athro starts with a vowel so it does not change.,Fel arfer mae'r arddodiad gan yn achosi treiglad meddal ond mae athro yn dechrau gyda llafariad felly nid yw'n newid.
p000182,"Soft, Contact",Preposition,gan,ffrind,friend,noun-masc,Dw i'n cael help gan , hyfryd.,ffrind,SM,I get help from a lovely friend.,After the preposition gan the next word normally takes a soft mutation so initial ff changes to f and ffrind becomes ffrind.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly mae ff ar y dechrau yn dod yn f ac mae ffrind yn dod yn ffrind.
p000183,"Soft, Contact",Preposition,gan,bwletin,bulletin,noun-masc,Mae'r wybodaeth yn dod gan ,.,fwletin,SM,The information comes from a bulletin.,After the preposition gan the next word normally takes a soft mutation so bwletin changes to fwletin.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwletin yn dod yn fwletin.
p000184,"Soft, Contact",Preposition,gan,bar,bar,noun-masc,Mae'r tacsi'n aros gan , bach.,far,SM,The taxi is waiting by a small bar.,After the preposition gan the next word normally takes a soft mutation so bar changes to far.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly bar yn dod yn far.
p000185,"Soft, Contact",Preposition,gan,brecwast,breakfast,noun-masc,Mae'r coffi'n mynd yn dda gan , braf.,frecwast,SM,Coffee goes well with a nice breakfast.,After the preposition gan the next word normally takes a soft mutation so brecwast changes to frecwast.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly brecwast yn dod yn frecwast.
p000186,"Soft, Contact",Preposition,gan,cerddor,musician,noun-masc,Mae'r gân gan , enwog.,gerddor,SM,The song is by a famous musician.,After the preposition gan the next word normally takes a soft mutation so cerddor changes to gerddor.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly cerddor yn dod yn gerddor.
p000187,"Soft, Contact",Preposition,gan,cyngor,advice,noun-masc,Dw i'n cael help gan , da.,gyngor,SM,I get help from good advice.,After the preposition gan the next word normally takes a soft mutation so cyngor changes to gyngor.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyngor yn dod yn gyngor.
p000188,"Soft, Contact",Preposition,gan,gweithiwr,worker,noun-masc,Mae'r gwaith wedi'i wneud gan , cyflym.,weithiwr,SM,The work has been done by a quick worker.,After the preposition gan the next word normally takes a soft mutation and initial g drops so gweithiwr becomes weithiwr.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gweithiwr yn dod yn weithiwr.
p000189,"Soft, Contact",Preposition,gan,gwin,wine,noun-masc,Mae'r saws wedi'i wneud gan , coch.,win,SM,The sauce has been made with red wine.,After the preposition gan the next word normally takes a soft mutation and initial g drops so gwin becomes win.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwin yn dod yn win.
p000190,"Soft, Contact",Preposition,gan,glaw,rain,noun-masc,Mae'r stryd yn wlyb gan ,.,law,SM,The street is wet from rain.,After the preposition gan the next word normally takes a soft mutation and initial g drops so glaw becomes law.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly glaw yn dod yn law.
p000191,"Soft, Contact",Preposition,gan,haul,sun,noun-masc,Mae'r tŷ'n gynnes gan , heulog.,haul,SM,The house is warm from sunny sun.,After the preposition gan the next word normally takes a soft mutation but words starting with h do not change.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda h yn newid.
p000192,"Soft, Contact",Preposition,gan,gêm,game,noun-fem,Mae'r plant yn hapus gan , ardderchog.,êm,SM,The children are happy with an excellent game.,After the preposition gan the next word normally takes a soft mutation and initial g drops so gêm becomes ê m.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gêm yn dod yn ê m.
p000193,"Soft, Contact",Preposition,gan,gwobr,prize,noun-fem,Mae'r arian yn dod gan ,.,wobr,SM,The money comes from a prize.,After the preposition gan the next word normally takes a soft mutation and initial g drops so gwobr becomes wobr.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwobr yn dod yn wobr.
p000194,"Soft, Contact",Preposition,gan,nyrs,nurse,noun-fem,Mae'r help gan , annwyl.,nyrs,SM,The help is from a dear nurse.,After the preposition gan the next word normally takes a soft mutation but words starting with n do not change.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda n yn newid.
p000195,"Soft, Contact",Preposition,gan,neges,message,noun-fem,Mae'r ateb yn dod gan , byr.,neges,SM,The answer comes from a short message.,After the preposition gan the next word normally takes a soft mutation but words starting with n do not change.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda n yn newid.
p000196,"Soft, Contact",Preposition,gan,nos,night,noun-fem,Mae hi'n teithio gan ,.,nos,SM,She travels at night.,After the preposition gan the next word normally takes a soft mutation but words starting with n do not change.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda n yn newid.
p000197,"Soft, Contact",Preposition,gan,post,post mail,noun-masc,Mae'r llythyr yn dod gan , araf.,bost,SM,The letter comes by slow post.,After the preposition gan the next word normally takes a soft mutation so post changes to bost.,Ar ôl yr arddodiad gan mae'r gair nesaf fel arfer yn treiglo'n feddal felly post yn dod yn bost.
p000198,None,Preposition,gan,banc,bank,noun-masc,Mae'r arian gan y ,.,banc,NONE,The money is with the bank.,Normally gan causes a soft mutation but the definite article y comes between gan and the noun so the noun stays unmutated.,Fel arfer mae gan yn achosi treiglad meddal ond mae'r fannod y rhwng gan a'r enw felly mae'r enw yn aros heb dreiglad.
p000199,None,Preposition,gan,sinema,cinema,noun-masc,Mae'r bws yn stopio gan ,.,sinema,NONE,The bus stops by the cinema.,The preposition gan would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai gan fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000200,None,Preposition,gan,arian,money,noun-masc,Mae'r bil yn cael ei dalu gan ,.,arian,NONE,The bill is paid with money.,The preposition gan normally causes a soft mutation but arian starts with a vowel so it does not change.,Fel arfer mae'r arddodiad gan yn achosi treiglad meddal ond mae arian yn dechrau gyda llafariad felly nid yw'n newid.
p000201,"Soft, Contact",Preposition,heb,car,car,noun-masc,Dw i'n mynd i'r gwaith heb , heddiw.,gar,SM,I am going to work without a car today.,After the preposition heb the next word normally takes a soft mutation so car changes to gar. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly car yn dod yn gar. Mae heb yn golygu without.
p000202,"Soft, Contact",Preposition,heb,arian,money,noun-masc,Dw i heb , heddiw.,arian,SM,I am without money today.,After the preposition heb the next word normally takes a soft mutation but arian begins with a vowel so it does not change. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae arian yn dechrau gyda llafariad felly nid yw'n newid. Mae heb yn golygu without.
p000203,"Soft, Contact",Preposition,heb,coffi,coffee,noun-masc,Dw i'n flinedig heb ,.,goffi,SM,I am tired without coffee.,After the preposition heb the next word normally takes a soft mutation so coffi changes to goffi. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly coffi yn dod yn goffi. Mae heb yn golygu without.
p000204,"Soft, Contact",Preposition,heb,brecwast,breakfast,noun-masc,Dw i'n mynd allan heb ,.,frecwast,SM,I am going out without breakfast.,After the preposition heb the next word normally takes a soft mutation so brecwast changes to frecwast. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly brecwast yn dod yn frecwast. Mae heb yn golygu without.
p000205,"Soft, Contact",Preposition,heb,menyn,butter,noun-masc,Mae'r bara'n sych heb ,.,fenyn,SM,The bread is dry without butter.,After the preposition heb the next word normally takes a soft mutation so menyn changes to fenyn. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly menyn yn dod yn fenyn. Mae heb yn golygu without.
p000206,"Soft, Contact",Preposition,heb,llaeth,milk,noun-masc,Dw i eisiau te heb ,.,laeth,SM,I want tea without milk.,After the preposition heb the next word normally takes a soft mutation so llaeth changes to laeth. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly llaeth yn dod yn laeth. Mae heb yn golygu without.
p000207,"Soft, Contact",Preposition,heb,ffôn,phone,noun-masc,Dw i'n teithio heb , newydd.,fôn,SM,I am travelling without a new phone.,After the preposition heb the next word normally takes a soft mutation so initial ff changes to f and ffôn becomes fôn. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae ffôn yn dod yn fôn. Mae heb yn golygu without.
p000208,"Soft, Contact",Preposition,heb,plentyn,child,noun-masc,Mae'r parc yn dawel heb ,.,blentyn,SM,The park is quiet without a child.,After the preposition heb the next word normally takes a soft mutation so plentyn changes to blentyn. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly plentyn yn dod yn blentyn. Mae heb yn golygu without.
p000209,"Soft, Contact",Preposition,heb,teulu,family,noun-masc,Mae hi'n byw heb , yn y dref.,deulu,SM,She lives without family in the town.,After the preposition heb the next word normally takes a soft mutation so teulu changes to deulu. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly teulu yn dod yn deulu. Mae heb yn golygu without.
p000210,"Soft, Contact",Preposition,heb,gwaith,work,noun-masc,Mae e'n di-waith heb ,.,waith,SM,He is unemployed without work.,After the preposition heb the next word normally takes a soft mutation and initial g drops so gwaith becomes waith. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwaith yn dod yn waith. Mae heb yn golygu without.
p000211,"Soft, Contact",Preposition,heb,help,help,noun-masc,Dw i ddim yn gallu gwneud hyn heb ,.,help,SM,I can’t do this without help.,After the preposition heb the next word normally takes a soft mutation but words starting with h do not change. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda h yn newid. Mae heb yn golygu without.
p000212,"Soft, Contact",Preposition,heb,angen,need,noun-masc,Dw i'n mynd i'r gwely heb ,.,angen,SM,I’m going to bed without need.,After the preposition heb the next word normally takes a soft mutation but angen begins with a vowel so it does not change. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae angen yn dechrau gyda llafariad felly nid yw'n newid. Mae heb yn golygu without.
p000213,"Soft, Contact",Preposition,heb,broblem,problem,noun-fem,Mae popeth yn iawn heb ,.,broblem,SM,Everything is fine without a problem.,After the preposition heb the next word normally takes a soft mutation so problem changes to broblem. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly problem yn dod yn broblem. Mae heb yn golygu without.
p000214,"Soft, Contact",Preposition,heb,cwrs,course,noun-masc,Dw i ddim yn gallu dysgu heb , anodd.,gwrs,SM,I can’t learn without a difficult course.,After the preposition heb the next word normally takes a soft mutation so cwrs changes to gwrs. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwrs yn dod yn gwrs. Mae heb yn golygu without.
p000215,"Soft, Contact",Preposition,heb,cerddoriaeth,music,noun-fem,Dw i ddim yn hoffi gweithio heb ,.,gerddoriaeth,SM,I don’t like working without music.,After the preposition heb the next word normally takes a soft mutation so cerddoriaeth changes to gerddoriaeth. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cerddoriaeth yn dod yn gerddoriaeth. Mae heb yn golygu without.
p000216,None,Preposition,heb,siop,shop,noun-fem,Mae'r stryd yn wag heb , ar agor.,siop,NONE,The street is empty without a shop open.,The preposition heb would normally cause a soft mutation but words beginning with s do not change in soft mutation. heb means without.,Byddai heb fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal. Mae heb yn golygu without.
p000217,None,Preposition,heb,ysgol,school,noun-fem,Mae'r dref yn dawel heb ,.,ysgol,NONE,The town is quiet without a school.,The preposition heb would normally cause a soft mutation but ysgol begins with a vowel so it does not change. heb means without.,Byddai heb fel arfer yn achosi treiglad meddal ond mae ysgol yn dechrau gyda llafariad felly nid yw'n newid. Mae heb yn golygu without.
p000218,None,Preposition,heb,eglwys,church,noun-fem,Mae'r pentref yn wag heb ,.,eglwys,NONE,The village is empty without a church.,The preposition heb would normally cause a soft mutation but eglwys begins with a vowel so it does not change. heb means without.,Byddai heb fel arfer yn achosi treiglad meddal ond mae eglwys yn dechrau gyda llafariad felly nid yw'n newid. Mae heb yn golygu without.
p000219,None,Preposition,heb,car,car,noun-masc,Dw i'n mynd i'r gwaith heb y , heddiw.,car,NONE,I am going to work without the car today.,Normally heb causes a soft mutation but the definite article y comes between heb and the noun so the noun stays unmutated. heb means without.,Fel arfer mae heb yn achosi treiglad meddal ond mae'r fannod y rhwng heb a'r enw felly mae'r enw yn aros heb dreiglad. Mae heb yn golygu without.
p000220,None,Preposition,heb,beic,bike,noun-masc,Dw i'n dod adref heb y , heddiw.,beic,NONE,I am coming home without the bike today.,Normally heb causes a soft mutation but the definite article y comes between heb and the noun so the noun stays unmutated. heb means without.,Fel arfer mae heb yn achosi treiglad meddal ond mae'r fannod y rhwng heb a'r enw felly mae'r enw yn aros heb dreiglad. Mae heb yn golygu without.
p000221,"Soft, Contact",Preposition,heb,bws,bus,noun-masc,Dw i'n mynd adref heb , heddiw.,fws,SM,I am going home without a bus today.,After the preposition heb the next word normally takes a soft mutation so bws changes to fws. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly bws yn dod yn fws. Mae heb yn golygu without.
p000222,"Soft, Contact",Preposition,heb,beic,bike,noun-masc,Dw i'n mynd i'r gwaith heb ,.,feic,SM,I am going to work without a bike.,After the preposition heb the next word normally takes a soft mutation so beic changes to feic. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly beic yn dod yn feic. Mae heb yn golygu without.
p000223,"Soft, Contact",Preposition,heb,bwyd,food,noun-masc,Mae'r ci'n flin heb ,.,fwyd,SM,The dog is angry without food.,After the preposition heb the next word normally takes a soft mutation so bwyd changes to fwyd. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwyd yn dod yn fwyd. Mae heb yn golygu without.
p000224,"Soft, Contact",Preposition,heb,cinio,lunch,noun-masc,Dw i'n gweithio heb , heddiw.,ginio,SM,I am working without lunch today.,After the preposition heb the next word normally takes a soft mutation so cinio changes to ginio. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cinio yn dod yn ginio. Mae heb yn golygu without.
p000225,"Soft, Contact",Preposition,heb,cawl,soup,noun-masc,Mae'r swper yn ddiflas heb ,.,gawl,SM,The supper is boring without soup.,After the preposition heb the next word normally takes a soft mutation so cawl changes to gawl. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cawl yn dod yn gawl. Mae heb yn golygu without.
p000226,"Soft, Contact",Preposition,heb,caws,cheese,noun-masc,Mae'r brechdan yn sych heb ,.,gaws,SM,The sandwich is dry without cheese.,After the preposition heb the next word normally takes a soft mutation so caws changes to gaws. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly caws yn dod yn gaws. Mae heb yn golygu without.
p000227,"Soft, Contact",Preposition,heb,ci,dog,noun-masc,Dw i'n teimlo'n drist heb , annwyl.,gi,SM,I feel sad without a dear dog.,After the preposition heb the next word normally takes a soft mutation so ci changes to gi. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly ci yn dod yn gi. Mae heb yn golygu without.
p000228,"Soft, Contact",Preposition,heb,cwmni,company,noun-masc,Mae hi'n teithio heb ,.,gwmni,SM,She is travelling without company.,After the preposition heb the next word normally takes a soft mutation so cwmni changes to gwmni. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwmni yn dod yn gwmni. Mae heb yn golygu without.
p000229,"Soft, Contact",Preposition,heb,cwrw,beer,noun-masc,Mae'r parti'n dawel heb ,.,gwrw,SM,The party is quiet without beer.,After the preposition heb the next word normally takes a soft mutation so cwrw changes to gwrw. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwrw yn dod yn gwrw. Mae heb yn golygu without.
p000230,"Soft, Contact",Preposition,heb,cyngor,advice,noun-masc,Dw i ddim yn siŵr heb , da.,gyngor,SM,I’m not sure without good advice.,After the preposition heb the next word normally takes a soft mutation so cyngor changes to gyngor. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyngor yn dod yn gyngor. Mae heb yn golygu without.
p000231,"Soft, Contact",Preposition,heb,cyfeiriad,address direction,noun-masc,Dw i'n colli'r ffordd heb ,.,gyfeiriad,SM,I lose my way without an address.,After the preposition heb the next word normally takes a soft mutation so cyfeiriad changes to gyfeiriad. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyfeiriad yn dod yn gyfeiriad. Mae heb yn golygu without.
p000232,"Soft, Contact",Preposition,heb,deintydd,dentist,noun-masc,Dw i'n poeni heb ,.,ddeintydd,SM,I am worried without a dentist.,After the preposition heb the next word normally takes a soft mutation so deintydd changes to ddeintydd. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly deintydd yn dod yn ddeintydd. Mae heb yn golygu without.
p000233,"Soft, Contact",Preposition,heb,dosbarth,class,noun-masc,Mae'r dydd yn hawdd heb ,.,ddosbarth,SM,The day is easy without class.,After the preposition heb the next word normally takes a soft mutation so dosbarth changes to ddosbarth. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly dosbarth yn dod yn ddosbarth. Mae heb yn golygu without.
p000234,"Soft, Contact",Preposition,heb,dydd,day,noun-masc,Mae'r wythnos yn hir heb , rhydd.,ddydd,SM,The week is long without a free day.,After the preposition heb the next word normally takes a soft mutation so dydd changes to ddydd. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly dydd yn dod yn ddydd. Mae heb yn golygu without.
p000235,"Soft, Contact",Preposition,heb,ffilm,film,noun-fem,Mae'r noson yn ddiflas heb , dda.,film,SM,The evening is boring without a good film.,After the preposition heb the next word normally takes a soft mutation so initial ff changes to f and ffilm becomes film. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae ffilm yn dod yn film. Mae heb yn golygu without.
p000236,"Soft, Contact",Preposition,heb,fflat,flat,noun-fem,Dw i'n byw heb , fawr.,flat,SM,I live without a big flat.,After the preposition heb the next word normally takes a soft mutation so initial ff changes to f and fflat becomes flat. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae fflat yn dod yn flat. Mae heb yn golygu without.
p000237,"Soft, Contact",Preposition,heb,golau,light,noun-masc,Dw i ddim yn gallu darllen heb ,.,olau,SM,I can’t read without light.,After the preposition heb the next word normally takes a soft mutation and initial g drops so golau becomes olau. heb means without.,Ar ôl yr arddodiad heb mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly golau yn dod yn olau. Mae heb yn golygu without.
p000238,None,Preposition,heb,siwgr,sugar,noun-masc,Dw i eisiau coffi heb ,.,siwgr,NONE,I want coffee without sugar.,The preposition heb would normally cause a soft mutation but words beginning with s do not change in soft mutation. heb means without.,Byddai heb fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal. Mae heb yn golygu without.
p000239,None,Preposition,heb,ebost,email,noun-masc,Dw i ddim yn gallu gweithio heb ,.,ebost,NONE,I can’t work without email.,The preposition heb would normally cause a soft mutation but ebost starts with a vowel so it does not change. heb means without.,Byddai heb fel arfer yn achosi treiglad meddal ond mae ebost yn dechrau gyda llafariad felly nid yw'n newid. Mae heb yn golygu without.
p000240,None,Preposition,heb,bag,bag,noun-masc,Dw i'n mynd allan heb y , heddiw.,bag,NONE,I am going out without the bag today.,Normally heb causes a soft mutation but the definite article y comes between heb and the noun so the noun stays unmutated. heb means without.,Fel arfer mae heb yn achosi treiglad meddal ond mae'r fannod y rhwng heb a'r enw felly mae'r enw yn aros heb dreiglad. Mae heb yn golygu without.
